id,name,entity,country,sources,isMobile,isAnalysis,parameters,sensorType,lastUpdated,firstUpdated,measurements,bounds,manufacturers,coordinates.latitude,coordinates.longitude,province
8793,SWIFT CURRENT,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 33613, 'average': 0.02733055328814219, 'lastValue': 0.026, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-04-17T14:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2018-07-23T21:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 33555, 'average': 6.364014357297701, 'lastValue': 2.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-04-17T14:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2018-08-20T16:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 6342, 'average': 0.006564603691639468, 'lastValue': 0.002, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-04-17T14:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2023-05-07T00:00:00+00:00', 'manufacturers': None}]",,2024-04-17T14:00:00+00:00,2018-07-23T21:00:00+00:00,73510,"[-107.81689, 50.285833, -107.81689, 50.285833]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",50.285833,-107.81689,SK
485,B�cancour,,CA,,False,,"[{'id': 2, 'unit': 'µg/m³', 'count': 41225, 'average': 6.849679168792117, 'lastValue': 5.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-03-21T17:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2016-03-10T07:00:00+00:00', 'manufacturers': None}]",,2024-03-21T17:00:00+00:00,2016-03-10T07:00:00+00:00,41225,"[-72.4333, 46.35, -72.4333, 46.35]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",46.35,-72.4333,QC
1381,Winnipeg_Ellens,,CA,,False,,"[{'id': 1, 'unit': 'µg/m³', 'count': 18735, 'average': 9.193658927141692, 'lastValue': 5.0, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2023-05-21T06:00:00+00:00', 'parameterId': 1, 'firstUpdated': '2016-05-06T21:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 11423, 'average': 0.004454876712328758, 'lastValue': 0.0001, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-03-06T20:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2021-03-26T20:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 14715, 'average': 6.671965408805047, 'lastValue': 5.8, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2023-11-12T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2018-08-20T16:00:00+00:00', 'manufacturers': None}, {'id': 8, 'unit': 'ppm', 'count': 1130, 'average': 0.0, 'lastValue': 0.0, 'parameter': 'co', 'displayName': 'co ppm', 'lastUpdated': '2021-07-19T10:00:00+00:00', 'parameterId': 8, 'firstUpdated': '2021-03-26T20:00:00+00:00', 'manufacturers': None}, {'id': 9, 'unit': 'ppm', 'count': 11499, 'average': 0.004022003553368872, 'lastValue': 0.0006, 'parameter': 'so2', 'displayName': 'so2 ppm', 'lastUpdated': '2024-03-06T20:00:00+00:00', 'parameterId': 9, 'firstUpdated': '2021-03-26T20:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 24871, 'average': 0.017798153161863582, 'lastValue': 0.033, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-03-06T20:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2016-05-06T21:00:00+00:00', 'manufacturers': None}]",,2024-03-06T20:00:00+00:00,2016-05-06T21:00:00+00:00,82373,"[-97.3964, 49.9489, -97.3964, 49.9489]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",49.9489,-97.3964,MB
755,Mount Pearl,,CA,,False,,"[{'id': 7, 'unit': 'ppm', 'count': 11483, 'average': 0.0008489546565299768, 'lastValue': 0.0005, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-01-30T12:30:00+00:00', 'parameterId': 7, 'firstUpdated': '2022-04-29T18:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 47146, 'average': 4.522891706139132, 'lastValue': 5.9, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-01-30T12:30:00+00:00', 'parameterId': 2, 'firstUpdated': '2016-03-06T19:00:00+00:00', 'manufacturers': None}, {'id': 35, 'unit': 'ppm', 'count': 5528, 'average': 0.00041268603827073017, 'lastValue': 0.0004, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2024-01-30T12:30:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-03-30T04:30:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 46065, 'average': 0.0268185978880118, 'lastValue': 0.037, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-01-30T12:30:00+00:00', 'parameterId': 10, 'firstUpdated': '2016-03-06T19:00:00+00:00', 'manufacturers': None}, {'id': 9, 'unit': 'ppm', 'count': 10347, 'average': -0.0007843794020973191, 'lastValue': -0.0003, 'parameter': 'so2', 'displayName': 'so2 ppm', 'lastUpdated': '2024-01-30T12:30:00+00:00', 'parameterId': 9, 'firstUpdated': '2022-04-29T18:00:00+00:00', 'manufacturers': None}, {'id': 8, 'unit': 'ppm', 'count': 11250, 'average': 0.1462619314991596, 'lastValue': 0.3, 'parameter': 'co', 'displayName': 'co ppm', 'lastUpdated': '2024-01-30T12:30:00+00:00', 'parameterId': 8, 'firstUpdated': '2022-04-29T18:00:00+00:00', 'manufacturers': None}]",,2024-01-30T12:30:00+00:00,2016-03-06T19:00:00+00:00,131819,"[-52.794799999999995, 47.50513, -52.794799999999995, 47.50513]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",47.50513,-52.794799999999995,NL
8695,Marystown/Burin,,CA,,False,,"[{'id': 7, 'unit': 'ppm', 'count': 10840, 'average': 0.00017605401350337431, 'lastValue': 0.0003, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-01-30T12:30:00+00:00', 'parameterId': 7, 'firstUpdated': '2022-04-29T18:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 34081, 'average': 4.556462402997055, 'lastValue': 2.7, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-01-30T12:30:00+00:00', 'parameterId': 2, 'firstUpdated': '2018-08-20T16:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 10632, 'average': 0.02187081784386644, 'lastValue': 0.038, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-01-30T12:30:00+00:00', 'parameterId': 10, 'firstUpdated': '2022-04-29T18:00:00+00:00', 'manufacturers': None}, {'id': 8, 'unit': 'ppm', 'count': 7, 'average': 0.3457142857142857, 'lastValue': 0.59, 'parameter': 'co', 'displayName': 'co ppm', 'lastUpdated': '2022-04-30T00:00:00+00:00', 'parameterId': 8, 'firstUpdated': '2022-04-29T18:00:00+00:00', 'manufacturers': None}]",,2024-01-30T12:30:00+00:00,2018-08-20T16:00:00+00:00,55560,"[-55.198521, 47.09899099999999, -55.198521, 47.09899099999999]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",47.09899099999999,-55.198521,NL
779,St. John's,,CA,,False,,"[{'id': 7, 'unit': 'ppm', 'count': 11309, 'average': 0.004421355463347133, 'lastValue': 0.0060999999999999995, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-01-30T12:30:00+00:00', 'parameterId': 7, 'firstUpdated': '2022-04-29T18:00:00+00:00', 'manufacturers': None}, {'id': 9, 'unit': 'ppm', 'count': 10940, 'average': 4.422095904387111e-05, 'lastValue': 0.0, 'parameter': 'so2', 'displayName': 'so2 ppm', 'lastUpdated': '2024-01-30T12:30:00+00:00', 'parameterId': 9, 'firstUpdated': '2022-04-29T18:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 44432, 'average': 0.02709324511844499, 'lastValue': 0.031, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-01-30T12:30:00+00:00', 'parameterId': 10, 'firstUpdated': '2016-03-06T19:00:00+00:00', 'manufacturers': None}, {'id': 35, 'unit': 'ppm', 'count': 5495, 'average': 0.0020813559322033887, 'lastValue': 0.0023, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2024-01-30T12:30:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-03-30T04:30:00+00:00', 'manufacturers': None}, {'id': 8, 'unit': 'ppm', 'count': 10811, 'average': 0.15165182546749767, 'lastValue': 0.2, 'parameter': 'co', 'displayName': 'co ppm', 'lastUpdated': '2024-01-30T12:30:00+00:00', 'parameterId': 8, 'firstUpdated': '2022-04-29T18:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 11306, 'average': 6.909714918350402, 'lastValue': 6.2, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-01-30T12:30:00+00:00', 'parameterId': 2, 'firstUpdated': '2022-04-29T19:00:00+00:00', 'manufacturers': None}]",,2024-01-30T12:30:00+00:00,2016-03-06T19:00:00+00:00,94293,"[-52.7115, 47.56038, -52.7115, 47.56038]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",47.56038,-52.7115,NL
8690,MacPherson Avenue -,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 4847, 'average': 0.026805319148936035, 'lastValue': 0.028, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-01-21T13:30:00+00:00', 'parameterId': 10, 'firstUpdated': '2023-05-07T00:30:00+00:00', 'manufacturers': None}, {'id': 1, 'unit': 'µg/m³', 'count': 4829, 'average': 11.439957492029755, 'lastValue': 8.0, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2024-01-21T13:30:00+00:00', 'parameterId': 1, 'firstUpdated': '2023-05-07T00:30:00+00:00', 'manufacturers': None}, {'id': 35, 'unit': 'ppm', 'count': 5040, 'average': 0.0006148504273504236, 'lastValue': 0.0006, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2024-01-30T11:30:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-05-07T00:30:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 5044, 'average': 0.0022381914893616884, 'lastValue': 0.0077, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-01-30T11:30:00+00:00', 'parameterId': 7, 'firstUpdated': '2023-05-07T00:30:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 4829, 'average': 4.351965993623801, 'lastValue': 4.4, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-01-21T13:30:00+00:00', 'parameterId': 2, 'firstUpdated': '2023-05-07T00:30:00+00:00', 'manufacturers': None}, {'id': 8, 'unit': 'ppm', 'count': 4821, 'average': 0.194551282051279, 'lastValue': 0.4, 'parameter': 'co', 'displayName': 'co ppm', 'lastUpdated': '2024-01-21T13:30:00+00:00', 'parameterId': 8, 'firstUpdated': '2023-05-07T00:30:00+00:00', 'manufacturers': None}, {'id': 9, 'unit': 'ppm', 'count': 4584, 'average': 0.00011909547738693575, 'lastValue': 0.0004, 'parameter': 'so2', 'displayName': 'so2 ppm', 'lastUpdated': '2024-01-21T13:30:00+00:00', 'parameterId': 9, 'firstUpdated': '2023-05-07T00:30:00+00:00', 'manufacturers': None}]",,2024-01-30T11:30:00+00:00,2023-05-07T00:30:00+00:00,33994,"[-57.922070000000005, 48.95224000000001, -57.922070000000005, 48.95224000000001]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",48.95224000000001,-57.922070000000005,NL
683,Grand Falls Windsor,,CA,,False,,"[{'id': 35, 'unit': 'ppm', 'count': 3859, 'average': 0.00028186309103740405, 'lastValue': -0.011699999999999999, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2024-01-22T18:30:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-03-30T04:30:00+00:00', 'manufacturers': None}, {'id': 1, 'unit': 'µg/m³', 'count': 11060, 'average': 11.22081794944618, 'lastValue': 4.0, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2024-01-22T18:30:00+00:00', 'parameterId': 1, 'firstUpdated': '2022-04-29T19:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 11059, 'average': 4.533839818233446, 'lastValue': 1.6, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2024-01-22T18:30:00+00:00', 'parameterId': 2, 'firstUpdated': '2022-04-29T19:00:00+00:00', 'manufacturers': None}, {'id': 9, 'unit': 'ppm', 'count': 3117, 'average': 0.0007156239974334209, 'lastValue': 0.0004, 'parameter': 'so2', 'displayName': 'so2 ppm', 'lastUpdated': '2022-11-11T10:30:00+00:00', 'parameterId': 9, 'firstUpdated': '2022-04-29T18:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 28328, 'average': 0.028911494961957503, 'lastValue': 0.044, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2024-01-22T18:30:00+00:00', 'parameterId': 10, 'firstUpdated': '2016-03-10T08:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 8842, 'average': 0.0014348274246446652, 'lastValue': 0.0006, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2024-01-22T18:30:00+00:00', 'parameterId': 7, 'firstUpdated': '2022-04-29T18:00:00+00:00', 'manufacturers': None}, {'id': 8, 'unit': 'ppm', 'count': 10889, 'average': 0.630646715328467, 'lastValue': 0.2, 'parameter': 'co', 'displayName': 'co ppm', 'lastUpdated': '2024-01-22T18:30:00+00:00', 'parameterId': 8, 'firstUpdated': '2022-04-29T18:00:00+00:00', 'manufacturers': None}]",,2024-01-22T18:30:00+00:00,2016-03-10T08:00:00+00:00,77154,"[-55.659699999999994, 48.92696, -55.659699999999994, 48.92696]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",48.92696,-55.659699999999994,NL
1066,Powell River James T,,CA,,False,,"[{'id': 2, 'unit': 'µg/m³', 'count': 45552, 'average': 3.1803640213547313, 'lastValue': 0.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2023-08-25T14:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2016-03-06T19:00:00+00:00', 'manufacturers': None}, {'id': 1, 'unit': 'µg/m³', 'count': 16565, 'average': 7.219861153033504, 'lastValue': 0.0, 'parameter': 'pm10', 'displayName': 'pm10 µg/m³', 'lastUpdated': '2019-01-28T22:00:00+00:00', 'parameterId': 1, 'firstUpdated': '2016-03-06T19:00:00+00:00', 'manufacturers': None}]",,2023-08-25T14:00:00+00:00,2016-03-06T19:00:00+00:00,62117,"[-124.5624, 49.889299, -124.5624, 49.889299]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",49.889299,-124.5624,BC
470,Saint-Simon,,CA,,False,,"[{'id': 2, 'unit': 'µg/m³', 'count': 12934, 'average': 6.127029445257846, 'lastValue': 3.4, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2023-08-01T11:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2021-09-17T11:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 39161, 'average': 0.026553171035879612, 'lastValue': 0.008, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2023-08-01T11:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2016-03-11T15:00:00+00:00', 'manufacturers': None}]",,2023-08-01T11:00:00+00:00,2016-03-11T15:00:00+00:00,52095,"[-73.4686, 45.4431, -73.4686, 45.4431]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",45.4431,-73.4686,QC
1275798,Peterborough,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 236, 'average': 0.027, 'lastValue': 0.026, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2023-07-31T17:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2023-07-18T14:00:00+00:00', 'manufacturers': None}, {'id': 19840, 'unit': 'ppm', 'count': 235, 'average': 0.003, 'lastValue': 0.001, 'parameter': 'nox', 'displayName': 'nox ppm', 'lastUpdated': '2023-07-31T17:00:00+00:00', 'parameterId': 19840, 'firstUpdated': '2023-07-18T15:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 276, 'average': 5.0, 'lastValue': 5.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2023-07-31T17:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2023-07-16T18:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 280, 'average': 0.002, 'lastValue': 0.001, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2023-07-31T17:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2023-07-16T18:00:00+00:00', 'manufacturers': None}, {'id': 35, 'unit': 'ppm', 'count': 235, 'average': 0.001, 'lastValue': 0.0, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2023-07-31T17:00:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-07-18T15:00:00+00:00', 'manufacturers': None}]",,2023-07-31T17:00:00+00:00,2023-07-16T18:00:00+00:00,1262,"[-78.346222, 44.301917, -78.346222, 44.301917]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",44.301917,-78.346222,ON
1275788,Cornwall,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 236, 'average': 0.036, 'lastValue': 0.026, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2023-07-31T17:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2023-07-18T14:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 280, 'average': 0.001, 'lastValue': 0.001, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2023-07-31T17:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2023-07-16T18:00:00+00:00', 'manufacturers': None}, {'id': 19840, 'unit': 'ppm', 'count': 235, 'average': 0.002, 'lastValue': 0.001, 'parameter': 'nox', 'displayName': 'nox ppm', 'lastUpdated': '2023-07-31T17:00:00+00:00', 'parameterId': 19840, 'firstUpdated': '2023-07-18T15:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 277, 'average': 5.0, 'lastValue': 5.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2023-07-31T17:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2023-07-16T18:00:00+00:00', 'manufacturers': None}, {'id': 35, 'unit': 'ppm', 'count': 235, 'average': 0.0, 'lastValue': 0.0, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2023-07-31T17:00:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-07-18T15:00:00+00:00', 'manufacturers': None}]",,2023-07-31T17:00:00+00:00,2023-07-16T18:00:00+00:00,1263,"[-74.735222, 45.017972, -74.735222, 45.017972]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",45.017972,-74.735222,ON
8835,Barrie,,CA,,False,,"[{'id': 2, 'unit': 'µg/m³', 'count': 20679, 'average': 7.359138068635275, 'lastValue': 4.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2023-07-31T17:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2020-04-06T17:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 20754, 'average': 0.02526608910891102, 'lastValue': 0.025, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2023-07-31T17:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2020-04-06T17:00:00+00:00', 'manufacturers': None}, {'id': 35, 'unit': 'ppm', 'count': 235, 'average': 0.001, 'lastValue': 0.001, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2023-07-31T17:00:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-07-18T15:00:00+00:00', 'manufacturers': None}, {'id': 19840, 'unit': 'ppm', 'count': 235, 'average': 0.003, 'lastValue': 0.003, 'parameter': 'nox', 'displayName': 'nox ppm', 'lastUpdated': '2023-07-31T17:00:00+00:00', 'parameterId': 19840, 'firstUpdated': '2023-07-18T15:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 282, 'average': 0.002, 'lastValue': 0.002, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2023-07-31T17:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2023-07-16T16:00:00+00:00', 'manufacturers': None}]",,2023-07-31T17:00:00+00:00,2020-04-06T17:00:00+00:00,42185,"[-79.702306, 44.382361, -79.702306, 44.382361]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",44.382361,-79.702306,ON
1275794,Kingston,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 236, 'average': 0.048, 'lastValue': 0.025, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2023-07-31T17:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2023-07-18T14:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 253, 'average': 4.0, 'lastValue': 4.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2023-07-31T17:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2023-07-16T18:00:00+00:00', 'manufacturers': None}, {'id': 19840, 'unit': 'ppm', 'count': 235, 'average': 0.001, 'lastValue': 0.001, 'parameter': 'nox', 'displayName': 'nox ppm', 'lastUpdated': '2023-07-31T17:00:00+00:00', 'parameterId': 19840, 'firstUpdated': '2023-07-18T15:00:00+00:00', 'manufacturers': None}, {'id': 35, 'unit': 'ppm', 'count': 235, 'average': 0.0, 'lastValue': 0.0, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2023-07-31T17:00:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-07-18T15:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 280, 'average': 0.0, 'lastValue': 0.0, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2023-07-31T17:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2023-07-16T18:00:00+00:00', 'manufacturers': None}]",,2023-07-31T17:00:00+00:00,2023-07-16T18:00:00+00:00,1239,"[-76.521111, 44.219722, -76.521111, 44.219722]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",44.219722,-76.521111,ON
1274942,Burlington,,CA,,False,,"[{'id': 19840, 'unit': 'ppm', 'count': 227, 'average': 0.025, 'lastValue': 0.006, 'parameter': 'nox', 'displayName': 'nox ppm', 'lastUpdated': '2023-07-31T16:00:00+00:00', 'parameterId': 19840, 'firstUpdated': '2023-07-18T15:00:00+00:00', 'manufacturers': None}, {'id': 35, 'unit': 'ppm', 'count': 227, 'average': 0.007, 'lastValue': 0.001, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2023-07-31T16:00:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-07-18T15:00:00+00:00', 'manufacturers': None}, {'id': 10, 'unit': 'ppm', 'count': 228, 'average': 0.018, 'lastValue': 0.026, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2023-07-31T16:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2023-07-18T14:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 267, 'average': 10.0, 'lastValue': 8.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2023-07-31T16:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2023-07-16T16:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 274, 'average': 0.004, 'lastValue': 0.004, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2023-07-31T16:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2023-07-16T16:00:00+00:00', 'manufacturers': None}]",,2023-07-31T16:00:00+00:00,2023-07-16T16:00:00+00:00,1223,"[-79.802639, 43.315111, -79.802639, 43.315111]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",43.315111,-79.802639,ON
1275796,North Bay,,CA,,False,,"[{'id': 10, 'unit': 'ppm', 'count': 4, 'average': 0.02, 'lastValue': 0.023, 'parameter': 'o3', 'displayName': 'o3 ppm', 'lastUpdated': '2023-07-19T15:00:00+00:00', 'parameterId': 10, 'firstUpdated': '2023-07-18T14:00:00+00:00', 'manufacturers': None}, {'id': 35, 'unit': 'ppm', 'count': 3, 'average': 0.001, 'lastValue': 0.001, 'parameter': 'no', 'displayName': 'no ppm', 'lastUpdated': '2023-07-19T15:00:00+00:00', 'parameterId': 35, 'firstUpdated': '2023-07-18T15:00:00+00:00', 'manufacturers': None}, {'id': 2, 'unit': 'µg/m³', 'count': 48, 'average': 9.0, 'lastValue': 5.0, 'parameter': 'pm25', 'displayName': 'pm25 µg/m³', 'lastUpdated': '2023-07-19T15:00:00+00:00', 'parameterId': 2, 'firstUpdated': '2023-07-16T18:00:00+00:00', 'manufacturers': None}, {'id': 19840, 'unit': 'ppm', 'count': 3, 'average': 0.001, 'lastValue': 0.002, 'parameter': 'nox', 'displayName': 'nox ppm', 'lastUpdated': '2023-07-19T15:00:00+00:00', 'parameterId': 19840, 'firstUpdated': '2023-07-18T15:00:00+00:00', 'manufacturers': None}, {'id': 7, 'unit': 'ppm', 'count': 48, 'average': 0.001, 'lastValue': 0.001, 'parameter': 'no2', 'displayName': 'no2 ppm', 'lastUpdated': '2023-07-19T15:00:00+00:00', 'parameterId': 7, 'firstUpdated': '2023-07-16T18:00:00+00:00', 'manufacturers': None}]",,2023-07-19T15:00:00+00:00,2023-07-16T18:00:00+00:00,106,"[-79.449278, 46.323194, -79.449278, 46.323194]","[{'modelName': 'Government Monitor', 'manufacturerName': 'Unknown Governmental Organization'}]",46.323194,-79.449278,ON
